3,12,12,1,4,3,4,4,12,12,12,12,12,12,4,3,4,12,10,12,4,3,4,4,4,11,11,4,4,3,3,12
12,12,1,4,11,4,4,10,10,12,12,12,12,4,3,4,12,10,12,4,3,4,12,10,10,10,11,11,4,3,12,12
1,1,4,10,11,11,4,4,11,11,12,12,12,4,3,4,4,12,4,3,4,12,13,9,9,10,10,4,3,3,3,12
1,12,10,10,10,11,11,4,4,11,11,12,4,3,4,12,10,4,4,4,12,13,9,9,10,10,4,3,11,11,3,12
9,9,9,13,13,10,10,10,4,4,4,4,4,4,12,12,12,12,12,12,12,13,9,10,12,11,3,3,3,3,3,3
3,3,9,9,13,13,13,10,10,4,4,12,12,12,12,13,13,13,13,13,13,9,9,10,12,12,11,3,3,3,3,3
10,3,12,9,9,9,13,13,12,12,12,13,13,13,13,9,9,9,9,9,9,9,10,4,3,12,20,18,18,8,18,18
10,3,1,12,12,9,9,9,13,13,13,9,9,9,9,9,9,11,11,9,11,11,4,14,2,2,21,3,3,3,3,3
3,3,3,1,12,13,13,9,9,9,9,9,9,11,4,4,4,4,4,9,4,4,3,3,2,2,21,3,3,3,3,3
12,12,3,3,1,12,12,13,13,13,13,12,4,4,3,3,3,3,3,9,3,3,3,3,2,2,7,3,3,6,3,3
3,3,3,3,10,1,1,12,12,13,13,13,12,3,5,3,12,12,10,9,4,3,3,3,2,2,21,3,3,3,3,3
3,12,12,3,3,10,3,3,4,12,13,13,12,3,3,12,12,10,10,9,4,3,3,14,2,2,21,3,3,3,3,3
3,3,3,3,3,3,4,4,11,4,12,13,13,12,3,12,12,10,10,9,4,12,3,3,3,11,17,18,18,19,18,18
11,3,3,11,3,4,12,12,4,4,12,13,13,12,3,3,12,12,10,9,9,10,12,12,11,11,11,2,2,2,2,2
11,3,11,11,4,12,13,13,12,11,4,12,13,13,12,3,3,12,10,10,9,10,10,12,11,11,3,3,3,3,3,3
3,1,11,4,12,13,13,13,12,4,3,12,13,13,12,3,4,3,12,10,9,10,10,10,12,12,3,3,11,3,3,12
3,1,4,12,13,13,13,12,4,4,3,12,13,12,3,4,11,4,3,12,9,9,10,10,12,3,3,3,11,11,3,12
3,10,1,4,12,12,12,4,4,10,4,3,12,3,4,10,11,11,4,3,12,9,12,12,3,3,3,12,3,11,12,13
3,10,1,1,4,4,4,4,10,10,10,4,3,4,10,10,10,11,10,4,3,9,3,3,3,12,3,3,3,3,3,12
