3,3,3,3,3,3,3,21,12,12,13,13,12,9,12,12,12,12,12,12,3,3,3,12,13,13,13,12,3,4,10,4
3,3,3,3,3,3,3,21,2,3,12,12,3,9,3,3,11,4,12,4,3,4,4,3,12,13,12,3,4,4,4,10
3,3,3,6,3,3,3,7,2,3,3,3,3,9,3,3,3,11,4,3,4,10,10,4,3,12,3,4,12,10,4,4
3,3,3,3,3,3,3,21,2,3,3,3,3,9,9,3,3,3,3,4,10,13,13,12,4,4,4,12,13,12,4,3
3,3,3,3,3,3,3,21,2,3,12,12,3,3,9,3,3,3,4,4,11,11,13,13,12,12,12,13,13,12,4,3
18,18,18,8,18,18,18,17,2,3,3,3,3,12,9,9,12,12,10,10,4,11,11,13,13,13,13,13,12,4,3,3
3,2,2,2,2,2,3,12,3,3,3,12,3,3,12,9,9,9,13,13,10,4,4,10,13,13,13,13,12,4,3,10
3,2,2,2,2,2,3,12,12,3,12,13,12,3,3,12,12,9,9,9,13,10,10,4,10,12,13,12,4,3,1,10
3,3,3,3,3,3,12,13,12,3,12,13,13,12,3,3,3,12,12,9,9,13,13,10,4,4,12,10,4,3,1,1
12,3,3,3,3,3,12,13,12,4,4,12,13,13,12,12,3,3,3,12,9,9,9,13,13,10,12,12,4,3,1,1
12,10,3,3,3,10,12,13,13,12,4,12,12,13,13,13,12,12,3,4,11,11,9,9,9,13,13,13,12,12,1,1
12,3,10,3,10,4,12,13,13,13,12,4,12,13,13,13,13,13,12,4,10,10,11,11,9,9,9,9,9,9,9,9
12,4,3,3,10,4,12,13,13,13,12,4,12,13,13,13,13,13,13,11,11,10,10,10,11,11,12,12,12,12,1,1
9,12,4,3,4,12,13,13,13,13,13,12,4,12,13,13,13,13,13,13,11,11,10,10,10,10,11,11,4,3,1,1
9,9,12,3,12,13,13,13,13,13,13,12,4,12,13,13,13,13,13,13,13,11,11,10,10,4,4,4,3,3,12,12
9,9,12,3,12,13,12,12,12,12,12,10,12,4,13,13,13,13,13,13,13,13,13,11,11,4,3,3,3,3,1,1
9,12,12,3,3,12,4,4,4,4,11,4,4,4,12,10,10,13,13,13,13,13,13,13,11,11,3,3,12,12,1,1
12,13,12,12,3,3,4,11,11,4,4,4,4,4,4,4,4,10,10,11,11,12,12,12,4,3,3,3,3,3,3,10
13,13,13,13,12,3,3,4,4,4,11,11,11,4,3,5,3,4,4,10,11,11,4,4,3,3,12,12,3,3,10,10
