3,3,3,3,3,3,3,21,2,2,3,10,10,10,3,4,4,4,13,4,4,12,4,4,13,4,4,4,4,12,4,10
3,3,3,3,3,3,3,21,2,2,3,3,10,3,4,12,4,4,13,4,4,4,4,4,13,4,4,13,4,1,10,10
3,3,3,6,3,3,3,22,2,2,3,3,3,4,12,13,12,4,13,4,4,13,4,4,13,4,4,13,4,1,10,4
3,3,3,3,3,3,3,21,2,2,3,3,3,4,12,13,12,4,13,4,4,13,4,4,13,4,4,13,4,1,4,12
3,3,3,3,3,3,3,21,2,2,3,3,4,10,10,13,12,4,4,4,4,13,4,4,13,4,4,13,4,1,12,9
18,18,18,8,18,18,18,17,3,3,3,4,10,10,10,10,4,4,12,4,4,13,4,4,4,4,4,13,4,1,12,9
3,3,3,3,3,3,3,3,3,3,4,10,10,10,10,10,4,12,13,13,13,13,13,13,13,13,13,12,4,12,9,9
3,3,3,3,4,4,4,3,3,3,10,10,10,10,10,4,3,12,13,12,12,12,9,12,12,12,12,4,4,12,9,9
3,3,3,4,11,11,11,4,3,12,13,10,10,10,4,3,12,12,13,12,3,3,9,12,4,4,4,4,4,12,9,12
3,3,4,11,11,11,4,3,12,13,13,13,10,4,3,3,3,3,21,3,3,10,9,12,4,4,4,4,12,9,9,12
4,4,11,11,11,4,3,12,13,13,13,13,4,3,3,3,3,3,21,3,3,9,9,12,4,11,4,4,12,9,12,4
10,10,11,11,4,3,12,13,13,13,13,12,4,3,3,3,3,3,21,3,3,9,12,4,4,10,11,4,3,12,4,1
4,10,10,4,4,3,12,13,13,13,12,4,4,11,3,3,3,3,7,3,3,9,4,4,4,11,10,11,3,1,1,1
3,4,10,10,4,3,3,12,13,13,12,4,2,11,11,3,3,3,21,3,3,9,4,4,4,10,11,10,3,1,1,12
3,3,4,4,3,3,3,12,13,13,12,2,2,3,11,11,3,3,21,3,3,9,10,4,4,11,10,11,4,1,1,1
4,4,3,3,3,5,3,12,13,13,12,2,2,3,3,11,3,3,21,3,9,9,10,4,4,11,11,10,4,3,12,1
12,12,4,4,3,3,3,3,12,12,3,12,12,3,3,3,3,12,13,12,9,10,10,4,4,10,11,11,4,3,12,10
13,13,12,12,4,3,3,3,3,3,12,13,13,12,3,3,3,12,13,12,9,10,4,3,3,4,10,11,4,3,3,10
13,13,13,13,12,4,3,3,3,12,13,13,13,13,12,3,12,13,13,13,9,10,4,12,12,3,4,4,3,12,3,3
