12,3,3,3,11,3,3,10,4,4,12,12,12,12,3,3,3,3,3,3,4,10,4,3,12,9,12,12,3,4,12,12
3,3,12,11,3,3,10,12,4,10,3,4,3,3,3,12,12,12,12,12,3,3,12,3,3,9,1,1,12,12,3,3
12,12,11,3,3,12,12,4,10,12,12,3,3,12,12,13,13,13,13,13,12,3,3,3,12,9,1,1,1,1,10,10
3,11,3,3,12,13,13,12,12,4,3,3,12,13,13,12,12,12,13,13,13,12,3,12,13,9,1,10,10,1,1,1
3,3,11,3,4,12,13,13,13,12,12,3,3,12,12,3,3,3,12,13,13,12,12,13,9,9,1,1,1,12,12,12
12,3,3,3,3,4,12,12,13,13,13,12,3,3,3,3,5,3,12,13,13,12,12,13,9,3,12,12,1,10,10,3
12,3,3,3,3,11,11,4,12,12,13,13,12,12,3,3,3,3,12,13,13,12,12,13,9,3,10,10,1,3,10,10
3,3,3,3,3,3,3,11,11,4,12,13,13,13,12,3,3,4,12,13,12,12,13,9,9,4,3,3,12,12,12,4
18,18,18,22,18,18,18,20,3,3,4,12,13,13,12,3,4,12,13,12,4,12,13,9,3,12,12,11,11,11,3,3
3,3,3,3,3,3,3,21,2,2,14,12,13,13,12,4,12,13,12,12,4,12,13,9,3,11,11,11,3,3,12,12
3,3,3,3,3,3,3,21,2,2,3,12,13,12,4,12,13,12,4,12,12,13,9,9,4,3,3,12,12,4,3,3
3,3,3,6,3,3,3,7,2,2,3,3,12,3,3,13,12,4,4,12,13,13,9,4,12,12,12,3,4,4,12,12
3,3,3,3,3,3,3,21,2,2,3,3,3,3,3,12,4,12,12,13,13,9,9,10,10,4,12,12,12,4,3,12
3,3,3,3,3,3,3,21,2,2,14,3,3,3,3,3,12,12,13,13,9,9,10,10,12,12,3,3,3,12,12,3
18,18,18,8,18,18,18,17,3,3,3,3,3,12,12,12,13,13,13,9,9,9,10,10,3,12,12,3,3,3,4,10
3,2,2,2,2,2,3,12,12,12,12,12,12,13,13,13,12,12,12,12,9,4,12,12,12,3,4,4,11,11,11,4
3,3,3,3,3,3,3,12,13,13,13,13,13,12,12,12,4,3,4,3,9,10,4,4,3,11,11,11,4,3,3,12
3,3,3,3,3,3,3,3,12,12,12,12,12,4,3,4,12,12,12,4,9,9,11,11,11,3,3,4,12,12,12,3
12,12,3,3,3,3,3,3,4,4,3,3,4,12,12,12,13,13,13,12,12,9,3,4,4,12,12,12,4,4,3,3
