12,3,3,4,12,4,3,3,9,3,3,10,10,3,3,3,3,3,12,12,3,3,3,12,1,1,1,12,12,3,10,10
3,3,3,10,4,10,11,11,9,11,11,3,3,3,3,12,12,3,3,3,3,3,3,1,1,12,1,1,3,12,12,3
12,3,10,4,10,11,11,13,9,13,12,4,4,12,12,13,13,12,12,12,3,3,3,1,12,13,12,1,3,3,3,3
12,3,4,12,11,11,12,13,9,9,13,10,4,10,10,12,13,13,13,13,12,12,4,1,12,13,12,4,3,3,12,12
3,4,12,11,11,10,12,13,13,9,13,13,10,4,10,10,12,13,13,13,13,12,12,4,4,12,3,4,12,12,3,3
3,3,4,4,4,4,10,12,13,9,12,13,13,10,10,4,10,12,13,13,13,13,12,12,12,13,12,3,4,4,3,3
3,3,3,3,3,3,4,12,13,9,3,12,13,13,10,10,4,3,12,12,13,13,13,12,12,13,13,12,3,4,12,3
3,3,3,3,3,3,3,4,12,9,3,3,12,13,13,12,3,3,3,3,12,13,13,13,12,12,13,13,12,3,4,12
18,18,22,18,18,20,3,2,4,9,9,3,3,12,13,12,3,3,5,3,3,12,13,13,12,4,12,13,13,12,3,4
3,3,3,3,3,21,2,2,14,3,9,11,3,3,12,3,3,3,3,3,3,12,13,13,13,12,4,12,13,13,12,3
3,3,3,3,3,21,2,2,2,3,9,11,11,3,3,3,3,3,3,3,12,13,13,13,13,12,4,12,13,13,12,3
3,3,6,3,3,7,2,2,2,3,9,3,11,3,3,3,11,11,3,12,13,13,13,13,13,12,4,12,13,13,12,1
3,3,3,3,3,21,2,2,2,3,9,3,3,3,3,11,11,3,3,12,13,13,13,13,12,4,12,12,13,13,12,1
3,3,3,3,3,21,2,2,14,3,9,3,3,3,11,11,4,4,3,3,12,12,12,12,4,4,12,12,13,13,12,1
18,18,8,18,18,17,12,2,3,3,9,3,3,3,3,4,10,10,4,3,3,3,3,3,3,12,12,13,13,13,12,1
3,3,3,3,3,12,13,12,12,12,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,12,3,1
3,3,3,3,3,3,12,13,13,13,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,3,3,10
3,3,3,3,3,3,3,12,12,12,9,12,12,3,3,3,3,12,12,12,12,12,3,3,3,3,3,3,3,3,10,10
12,3,3,3,3,3,3,3,3,3,9,3,3,12,12,12,3,3,3,3,3,3,3,12,12,12,12,3,3,10,10,10
