3,3,3,12,12,12,1,4,4,3,3,11,11,3,3,12,4,9,9,4,4,3,12,12,12,3,3,3,3,3,3,12
12,12,4,1,1,1,1,12,12,12,3,3,3,11,11,3,3,4,9,9,4,4,3,3,12,12,3,3,3,3,3,3
3,3,3,12,12,3,12,13,13,13,12,12,12,3,3,10,10,3,3,9,10,10,10,3,3,12,12,3,3,3,3,3
3,12,12,3,4,4,3,12,12,12,13,13,13,12,12,12,3,10,10,9,9,10,10,10,3,3,20,18,18,22,18,18
10,3,3,12,12,12,3,3,4,4,12,12,12,13,13,13,12,3,9,9,9,9,10,10,14,3,21,3,3,3,3,3
3,3,12,13,13,13,12,12,12,4,4,3,3,12,12,11,11,3,9,9,9,9,9,3,2,2,21,2,3,3,3,3
3,3,3,12,12,12,13,13,13,12,12,12,4,4,3,4,11,11,9,9,9,9,9,3,2,2,21,2,3,3,3,3
12,4,3,1,1,1,12,12,12,13,13,13,12,11,11,3,4,3,3,9,9,9,9,3,2,2,7,2,3,6,3,3
3,3,12,12,3,10,10,1,1,9,9,9,4,4,3,11,11,4,12,9,9,9,9,3,2,2,21,2,3,3,3,3
12,12,3,10,10,4,4,12,9,9,9,9,9,4,4,3,3,12,9,9,9,9,9,3,2,2,21,2,3,3,3,3
1,10,10,1,9,9,9,9,9,9,9,9,9,9,10,10,3,9,9,9,9,9,9,11,14,3,21,3,3,3,3,3
9,9,9,9,9,3,3,3,9,9,9,9,9,9,9,9,9,9,9,10,9,9,11,11,3,3,17,18,18,8,18,18
12,12,1,1,1,12,12,3,9,9,9,10,10,9,9,9,9,9,10,10,13,9,11,11,3,12,3,3,3,3,3,3
3,3,3,12,12,13,13,12,9,9,3,3,3,12,12,3,3,12,12,10,13,9,11,4,12,13,12,3,3,3,3,3
11,3,12,13,13,12,12,3,9,3,12,12,12,13,13,12,3,12,12,13,9,9,4,12,13,13,12,3,3,12,3,3
3,11,3,12,12,3,3,12,12,12,13,13,13,12,12,3,3,3,12,13,9,10,4,12,13,12,3,3,12,12,3,3
3,3,3,3,3,12,12,13,13,13,12,12,12,3,3,3,3,11,3,9,9,4,12,13,13,12,3,3,12,12,3,11
3,11,3,3,12,13,13,12,12,12,3,3,3,12,3,5,3,3,3,9,10,4,3,12,12,3,3,12,12,3,11,11
3,3,11,3,3,12,12,3,3,3,3,3,12,3,3,3,12,12,3,9,4,3,3,3,3,3,3,12,12,3,11,3
