4,3,3,12,12,12,3,3,1,1,1,12,12,12,4,4,11,12,12,4,11,3,12,12,12,3,3,3,3,12,3,3
12,12,3,3,3,3,12,12,12,1,1,1,11,1,12,12,12,11,3,3,4,11,3,3,3,3,12,12,3,3,12,3
3,3,12,12,3,3,3,11,4,12,12,12,4,11,3,3,3,3,12,12,12,12,12,12,12,12,13,13,12,3,3,12
3,12,1,3,12,12,12,3,11,4,3,3,3,12,12,12,12,12,13,13,13,13,13,13,13,13,9,9,9,9,9,9
12,1,1,11,4,3,12,12,12,12,12,12,12,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9
11,1,1,1,11,12,13,13,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3,11,1,1,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,4,3,3
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,12,12,3,3,3,3,4,10,10,10,4,3
9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,13,13,13,13,12,3,3,12,3,3,12,4,10,10,10,4,3
9,9,9,9,9,9,9,13,13,13,13,13,13,13,12,12,12,12,12,3,3,3,3,12,12,3,3,10,10,10,4,3
12,3,3,12,13,13,13,12,12,12,12,12,12,12,4,11,11,4,3,3,3,3,3,3,3,3,3,10,10,10,10,4
3,12,11,11,12,12,12,4,11,11,4,4,11,11,4,4,4,3,3,3,3,2,2,2,2,2,3,12,10,10,10,4
4,4,4,4,4,11,11,4,12,12,12,12,12,12,12,3,3,3,12,12,3,2,2,2,2,2,3,12,12,10,10,11
11,4,12,3,12,12,12,12,13,13,13,13,13,13,13,12,3,3,12,20,18,18,18,8,18,18,18,20,12,4,10,11
12,12,3,3,12,13,13,13,12,12,12,12,12,12,12,3,3,3,2,21,3,3,3,3,3,3,3,21,3,3,4,11
3,3,11,3,4,10,10,12,4,3,3,3,3,3,3,3,3,3,2,21,3,3,3,3,3,3,3,21,3,3,3,4
3,5,3,11,3,4,10,10,10,4,3,12,12,12,3,3,3,3,2,7,3,3,3,6,3,3,3,22,3,3,3,3
11,3,3,12,12,3,3,4,4,3,12,13,13,13,12,3,3,3,2,21,3,3,3,3,3,3,3,21,3,3,3,3
3,11,3,3,3,12,12,3,3,4,4,12,12,12,3,3,3,3,2,21,3,3,3,3,3,3,3,21,3,3,3,3
