3,3,3,3,3,3,3,21,3,12,12,12,12,12,4,4,4,4,12,12,12,12,4,4,12,13,13,13,13,13,13,13
3,3,3,3,3,3,3,21,3,3,3,12,12,3,3,12,12,4,4,4,4,12,12,12,4,12,12,12,12,13,13,13
3,3,3,6,3,3,3,22,3,3,3,3,3,3,12,13,13,13,13,13,13,12,12,4,4,4,4,12,4,12,13,13
3,3,3,3,3,3,3,21,3,2,2,11,2,3,3,21,3,3,12,12,13,13,13,12,12,12,4,11,4,12,12,13
3,3,3,3,3,3,3,21,3,2,2,11,11,3,3,21,3,3,3,3,3,3,13,13,13,13,12,11,11,4,12,13
3,3,3,3,3,3,3,21,3,2,2,2,11,3,3,22,3,3,12,3,3,3,21,3,3,12,13,12,11,4,12,13
18,18,18,8,18,18,18,17,12,2,2,2,2,3,3,21,3,3,12,12,3,3,21,3,3,3,12,13,12,4,12,13
3,3,3,3,3,3,3,12,12,12,2,2,2,3,3,21,3,3,3,12,3,3,7,3,3,3,12,13,12,4,12,13
3,3,3,3,3,3,3,12,13,13,12,12,12,12,12,13,12,3,3,3,3,3,21,3,3,3,12,13,13,12,4,12
12,3,3,3,3,11,3,12,12,13,13,13,13,13,13,13,13,12,3,3,3,3,21,3,3,4,12,13,13,12,4,4
13,12,3,3,3,11,3,3,12,13,13,13,13,13,13,13,12,4,4,12,12,12,13,12,4,10,12,13,13,13,12,1
13,13,12,3,11,3,3,3,4,12,13,13,13,13,13,13,12,4,12,12,13,13,13,13,12,4,10,12,13,13,12,1
13,13,12,3,11,3,3,12,12,4,12,12,12,13,13,12,4,4,12,13,13,13,13,13,13,10,4,10,13,12,4,1
13,12,12,11,3,3,12,13,13,12,12,4,4,12,12,4,5,12,12,13,13,13,13,13,13,12,10,4,12,4,1,1
12,12,11,3,3,12,13,13,13,13,13,12,12,12,12,12,4,4,12,13,13,13,13,13,13,12,4,10,4,1,1,1
12,11,3,3,4,12,13,13,13,13,13,13,13,13,13,13,12,4,4,12,13,13,13,13,13,13,12,4,1,1,1,3
11,3,3,4,4,4,12,12,12,12,13,13,13,13,13,13,13,12,4,4,12,13,13,12,12,12,4,1,1,1,3,12
3,3,4,12,12,4,4,4,11,4,12,12,12,12,12,12,12,4,4,4,4,12,12,4,4,4,3,1,3,3,12,12
3,4,12,13,13,12,4,3,4,11,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,11,11,3,3,3,12
