3,3,4,4,3,3,3,3,4,10,4,3,21,3,3,3,3,3,3,3,21,3,12,12,3,4,10,4,4,10,10,4
3,4,12,12,4,3,3,4,11,4,3,3,21,3,3,3,3,3,3,3,21,3,3,3,3,3,4,10,4,4,11,10
4,12,13,13,12,4,4,11,11,4,3,3,7,3,3,3,6,3,3,3,22,3,3,3,12,3,3,4,4,3,4,11
4,12,13,13,13,12,4,11,4,3,3,3,21,3,3,3,3,3,3,3,21,3,3,3,12,3,3,4,12,4,3,4
4,4,12,13,13,12,4,4,3,3,3,3,21,3,2,2,2,2,2,3,21,3,3,12,3,3,4,12,13,12,4,3
11,4,12,13,13,13,12,4,3,3,3,12,17,18,18,18,8,18,18,18,17,12,10,12,3,4,12,13,12,4,3,4
11,11,4,12,13,13,13,12,4,3,3,12,12,3,2,2,2,2,2,3,12,10,11,11,4,12,13,12,4,3,4,11
4,11,4,12,13,13,13,13,12,4,3,3,3,3,2,2,2,2,2,3,3,11,11,4,12,13,12,4,3,3,4,11
4,4,12,13,9,9,9,13,13,12,4,11,3,14,3,3,3,3,3,14,11,11,4,12,13,12,4,3,4,3,3,4
3,12,13,9,9,9,9,9,13,13,12,12,11,11,3,3,3,3,3,3,3,11,11,4,12,4,3,4,12,9,9,9
3,12,9,9,13,13,13,9,9,9,13,13,12,12,11,4,4,4,4,4,4,4,4,4,4,4,4,12,9,9,3,3
3,12,9,13,12,12,12,13,13,9,9,9,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,9,9,12,4,3
3,9,9,12,4,4,4,12,12,13,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,12,4,4
9,9,12,4,10,4,10,4,4,12,12,13,13,13,9,9,9,9,9,9,9,9,9,9,9,9,13,13,12,4,4,10
9,3,1,1,4,12,4,3,3,3,1,1,12,12,13,13,13,13,13,13,13,13,13,13,13,13,12,12,4,5,10,4
3,1,1,4,12,13,12,4,3,12,12,1,3,3,12,12,12,12,12,12,12,12,12,12,12,12,4,4,10,4,4,12
4,1,4,12,13,13,12,4,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,4,4,12,13
10,1,4,12,13,12,4,3,3,1,12,12,1,11,11,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13
3,10,3,4,12,4,3,3,12,3,3,3,3,3,3,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
