3,3,3,3,3,3,3,21,3,3,3,3,3,3,4,10,10,10,10,4,3,3,12,13,12,10,4,3,10,10,3,3
3,3,3,3,3,3,3,21,2,2,3,3,3,3,3,4,10,10,4,3,3,4,11,12,13,12,10,10,3,10,10,3
3,3,3,3,3,3,3,21,2,2,3,12,12,3,3,3,4,4,4,3,4,11,12,4,12,4,10,4,10,3,3,3
3,3,3,6,3,3,3,7,2,2,3,3,12,12,3,4,12,12,12,4,11,11,4,12,4,10,4,12,12,4,3,3
3,3,3,3,3,3,3,21,2,2,3,3,3,3,4,12,13,13,12,4,11,4,10,4,4,4,12,13,13,12,9,9
3,3,3,3,3,3,3,21,2,2,3,3,4,4,12,13,13,13,12,4,11,4,4,12,12,12,13,9,9,9,9,3
18,18,18,8,18,18,18,17,12,3,3,3,4,12,13,13,13,12,4,11,4,12,12,13,13,13,9,9,12,4,1,4
3,2,2,2,2,2,3,12,12,12,3,3,12,13,13,13,12,4,11,4,12,13,13,9,9,9,9,12,4,1,4,10
3,3,3,3,3,3,3,3,12,12,3,3,12,13,12,12,4,11,4,12,13,9,9,9,12,12,12,4,1,12,1,4
3,3,3,3,3,3,3,12,12,12,12,3,3,12,4,4,11,4,4,12,13,9,12,12,4,4,4,4,12,13,12,3
12,3,3,3,3,3,3,3,12,13,13,12,3,3,4,11,11,4,3,12,9,9,12,4,10,4,12,4,1,12,13,12
12,12,3,3,3,4,4,12,13,13,13,12,12,12,4,11,11,4,3,3,9,12,4,10,4,12,13,12,4,3,12,3
12,3,3,4,4,12,12,13,13,12,12,10,12,12,10,11,4,4,3,9,9,3,3,4,12,13,12,4,3,3,3,3
3,3,4,12,12,13,13,13,12,4,12,10,10,10,10,4,12,12,9,9,3,3,4,12,13,13,12,4,3,3,3,3
3,4,12,13,13,13,13,12,4,12,13,12,10,10,4,12,13,9,9,12,4,4,4,12,13,12,4,3,3,3,4,4
4,12,13,12,12,12,12,4,3,4,12,10,10,4,12,13,9,9,12,4,10,10,12,13,12,4,1,1,3,4,11,4
3,4,12,10,4,4,4,3,12,3,4,12,4,12,13,9,9,12,3,12,4,4,12,13,12,4,1,1,4,11,11,4
4,3,10,3,3,3,3,12,13,12,3,12,3,12,12,9,12,3,12,13,12,3,4,12,4,1,1,1,4,11,4,3
10,4,3,3,3,3,12,13,12,3,3,3,3,3,9,9,3,3,3,12,13,12,3,3,1,1,1,3,4,4,3,3
