11,3,3,3,4,4,11,4,3,3,9,9,3,4,12,3,11,3,12,4,10,3,4,3,9,9,3,3,3,4,3,3
1,11,3,4,10,10,4,11,4,3,9,9,12,12,4,12,3,11,3,12,4,12,12,9,9,12,3,3,11,12,4,3
1,11,4,10,10,10,4,4,11,4,9,9,9,13,12,4,3,3,11,3,12,13,9,9,13,12,3,11,12,11,4,3
1,1,11,12,10,10,4,3,4,9,9,9,9,9,13,12,3,11,3,12,13,9,9,13,12,3,11,12,4,4,3,3
4,1,1,12,12,10,4,3,12,9,9,9,9,9,9,13,12,12,12,13,9,9,13,12,3,11,12,4,3,3,3,3
11,4,1,1,10,10,10,3,12,9,9,9,9,9,9,9,13,13,13,9,9,13,12,3,3,12,12,3,3,3,3,3
4,11,4,1,1,10,10,3,3,12,9,9,9,9,9,9,9,9,9,9,9,13,12,3,12,3,3,3,3,3,3,3
4,4,11,4,1,1,4,4,3,3,9,9,9,9,9,9,9,9,9,9,13,12,3,3,3,3,20,18,18,22,18,18
12,12,4,11,4,1,1,12,12,3,9,9,9,9,9,9,9,9,9,4,12,3,3,14,2,2,21,2,3,3,3,3
4,12,12,4,4,10,1,3,12,12,9,9,9,9,9,9,9,9,4,3,3,3,3,3,2,2,21,2,3,3,3,3
4,4,4,4,10,10,4,3,3,10,9,9,9,9,9,9,9,9,4,3,3,4,4,3,2,2,7,2,3,6,3,3
11,4,4,10,10,10,4,4,3,10,9,9,9,9,9,9,9,9,9,4,4,11,4,3,2,2,21,2,3,3,3,3
4,11,4,10,10,4,3,3,10,10,9,10,9,9,9,9,9,9,9,9,11,11,4,14,2,2,21,2,3,3,3,3
3,4,11,12,12,4,3,12,10,9,9,10,10,10,9,9,9,9,9,9,11,4,3,3,3,3,17,18,18,8,18,18
4,3,4,11,12,12,4,3,10,9,10,10,10,10,10,10,10,9,9,9,9,3,3,12,12,3,3,3,3,3,3,3
11,4,3,4,11,4,4,3,10,9,10,10,3,10,10,10,10,10,9,9,9,3,12,13,13,12,3,3,3,3,3,3
4,11,4,3,4,11,4,4,9,9,10,3,4,12,12,3,10,10,10,9,9,3,12,13,13,13,12,3,3,3,3,10
3,12,12,4,3,4,11,4,9,4,3,12,12,4,3,3,12,12,10,10,12,3,3,12,13,13,12,3,3,3,10,10
3,3,12,12,4,3,4,11,9,12,12,3,3,3,12,12,3,3,4,4,3,12,3,3,12,12,3,3,3,3,10,3
