12,12,12,12,12,12,12,12,12,12,12,12,9,12,12,12,3,3,3,4,4,4,3,3,3,12,12,1,1,1,12,1
12,12,12,12,3,3,4,11,11,4,3,3,9,3,3,3,3,3,12,12,12,12,12,12,3,3,3,1,10,10,1,12
12,12,3,3,3,3,3,4,11,11,4,10,9,12,3,3,3,12,13,13,13,13,13,13,12,3,10,10,1,1,1,1
12,11,3,3,3,3,3,11,11,4,10,10,9,13,12,3,3,3,12,12,12,12,12,13,13,12,3,3,3,12,1,1
12,11,3,3,3,3,11,11,3,3,10,9,9,13,13,11,11,3,3,3,3,3,3,12,13,13,12,3,12,13,12,1
11,3,3,3,3,3,12,12,12,3,3,9,13,13,13,10,11,11,10,10,12,12,3,3,12,13,13,12,12,13,12,1
11,3,3,3,3,12,13,13,13,12,3,9,12,12,13,10,10,10,10,10,10,13,12,3,3,12,12,4,12,13,12,1
2,2,2,2,2,12,12,13,13,13,12,9,3,3,12,13,10,10,11,11,11,12,13,12,3,3,12,4,12,13,12,3
18,18,22,18,18,20,12,12,12,12,9,9,3,3,12,13,10,10,10,11,11,11,12,13,12,4,4,4,12,13,12,3
2,2,2,2,2,21,2,3,14,3,9,11,10,3,3,12,12,10,10,10,10,10,10,12,13,12,4,12,12,13,12,3
3,3,3,3,3,21,2,3,3,3,9,11,11,10,3,3,3,3,3,10,10,10,10,12,13,13,12,4,12,13,12,3
3,3,6,3,3,7,2,3,3,3,9,3,11,12,12,3,3,5,3,3,3,12,10,12,13,13,12,4,12,13,12,3
3,3,3,3,3,21,2,3,3,3,9,3,3,3,12,12,3,3,3,3,3,3,12,12,13,12,12,4,12,13,12,3
3,3,3,3,3,21,2,3,14,3,9,3,3,3,3,3,3,3,11,3,3,3,12,13,12,12,4,12,12,13,12,3
18,18,8,18,18,17,12,3,3,9,9,3,3,3,3,3,11,11,12,12,3,3,3,12,4,4,12,12,13,13,12,3
3,3,3,3,3,12,12,12,12,9,4,4,4,4,3,11,12,12,12,3,3,3,3,3,12,12,12,13,13,12,4,4
3,3,3,3,3,3,12,13,12,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,4,11,12
11,11,3,3,3,3,3,12,13,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,4,11,11,12
3,11,11,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,11,12,4
