3,3,4,4,3,12,3,4,4,4,4,4,3,3,4,10,4,3,3,3,3,3,3,3,3,3,3,12,12,3,3,3
3,4,10,10,4,3,4,10,4,11,10,4,12,3,3,4,3,3,12,12,12,12,12,12,12,3,3,1,12,12,3,3
4,10,10,4,3,4,10,4,10,11,4,10,12,12,3,3,12,12,13,13,13,13,13,13,13,12,3,1,1,1,1,3
3,4,4,4,4,10,4,10,11,4,10,12,12,4,12,12,13,13,13,13,13,13,13,13,13,13,12,3,3,11,11,3
3,3,12,4,10,4,10,4,11,10,12,12,4,12,13,13,13,13,13,13,12,12,12,10,10,10,10,4,1,1,11,11
12,3,12,12,4,10,4,11,12,12,12,4,12,13,13,13,13,12,12,12,4,4,4,4,10,10,10,10,11,1,1,3
12,3,3,12,3,4,11,12,12,12,4,12,13,13,13,12,12,4,4,4,4,4,10,10,9,9,10,11,11,4,1,3
12,12,3,3,11,11,12,12,4,4,12,13,13,12,12,4,4,4,10,4,10,10,9,9,9,9,9,11,4,4,4,3
12,3,3,11,11,3,3,4,4,12,13,13,12,3,4,11,10,4,4,4,9,9,9,9,9,9,3,4,12,12,4,3
3,3,3,3,3,3,3,11,12,13,13,12,3,4,11,11,10,4,3,9,9,9,9,9,9,3,4,12,13,13,12,3
3,14,3,3,3,14,11,12,13,13,12,3,4,10,11,10,4,3,9,9,9,9,9,9,3,4,12,13,13,13,12,3
3,2,2,2,2,2,11,11,12,12,3,3,4,4,10,4,3,9,9,9,9,9,9,3,4,12,13,13,13,12,1,3
3,2,2,2,2,2,3,11,11,11,3,3,12,4,4,3,9,9,9,9,9,9,3,4,12,13,13,12,12,1,1,3
18,18,18,8,18,18,18,20,11,3,3,12,12,3,3,9,9,9,9,9,9,3,4,12,13,13,12,3,1,1,3,3
3,3,3,3,3,3,3,21,2,3,3,12,3,3,9,9,9,9,9,9,9,3,3,4,12,12,3,3,9,9,9,3
3,3,3,3,3,3,3,21,2,2,3,3,3,9,9,9,9,9,9,9,9,9,3,3,3,3,3,9,9,9,9,9
3,3,3,6,3,3,3,7,2,3,3,3,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9,9
3,3,3,3,3,3,3,21,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,9,9,9,9,9
3,3,3,3,3,3,3,21,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
