3,3,3,3,3,3,3,21,3,3,12,12,12,12,12,12,12,12,12,12,11,11,4,3,3,3,3,3,4,12,13,13
3,3,3,3,3,3,3,21,3,3,3,12,12,12,3,3,3,4,12,13,12,11,11,3,3,3,4,4,10,4,12,12
3,3,3,6,3,3,3,7,3,3,3,3,3,3,3,3,4,12,13,13,12,4,3,3,3,4,12,4,4,10,4,4
3,3,3,3,3,3,3,21,3,2,2,3,3,10,3,3,4,12,13,13,12,4,5,3,4,12,13,12,4,4,4,12
3,3,3,3,3,3,3,21,12,2,2,3,10,10,3,3,4,12,13,13,12,4,4,4,12,13,13,13,12,4,12,13
18,18,18,8,18,18,18,21,13,12,2,10,10,3,3,4,12,13,13,12,4,4,11,4,12,13,13,12,4,4,12,13
3,3,3,3,3,3,3,21,12,2,2,10,3,3,3,4,12,13,13,12,4,11,4,12,13,13,13,12,4,12,13,13
12,3,3,3,3,3,3,21,2,2,2,3,3,3,10,4,4,12,12,4,4,11,4,12,13,13,12,4,4,12,13,13
12,12,3,3,4,3,3,22,2,3,3,3,10,10,11,11,4,4,4,4,11,4,12,13,13,13,12,4,4,9,9,9
12,3,3,4,11,4,3,21,2,2,4,10,10,11,11,10,4,4,4,11,4,4,12,13,13,9,9,9,9,9,13,13
3,3,4,11,11,4,3,21,2,3,3,4,11,11,10,4,3,4,4,4,12,12,13,9,9,9,12,4,4,12,13,13
3,4,11,11,4,3,3,21,2,3,3,3,4,4,4,4,4,12,12,12,13,13,9,9,12,12,4,4,4,4,12,13
4,11,11,4,3,3,12,13,12,12,12,12,12,12,12,12,12,13,13,13,9,9,9,12,4,4,1,1,1,1,4,12
11,11,4,3,3,12,13,13,13,13,13,13,13,13,13,13,13,9,9,9,9,12,12,4,3,1,1,12,1,1,3,4
11,4,3,3,12,13,13,13,9,9,9,9,9,9,9,9,9,9,12,12,12,4,4,3,3,1,1,12,1,1,3,3
4,3,3,12,13,13,9,9,9,12,12,12,12,12,12,12,12,12,3,3,4,10,10,4,4,1,1,1,3,12,3,3
3,3,3,9,9,9,9,11,11,4,3,3,3,3,3,3,3,3,3,3,3,4,4,12,12,4,4,3,3,12,3,3
9,9,9,9,3,4,11,11,4,3,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,12,4,3,3,3,12
12,3,3,3,3,3,4,4,3,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,4,3,3,12
