3,12,3,3,3,12,12,4,4,4,4,4,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3,3,12,3,12,12,3,4,12,4,11,4,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
3,3,3,3,4,3,3,12,12,12,11,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,12,9
3,12,12,4,10,4,3,12,12,4,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,4,12,12,9
12,12,4,10,10,4,12,12,12,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,6,4,12,16,12,9
3,12,4,10,4,4,12,12,1,1,3,9,9,9,9,9,9,9,9,9,9,9,9,3,2,2,2,12,16,12,9,9
3,3,4,10,4,1,12,12,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,2,12,16,16,12,9,9
3,4,4,4,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,3,4,2,2,12,16,12,9,9,9
4,10,4,3,12,12,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,3,11,2,2,12,16,16,12,9,9,9
10,10,4,12,12,12,1,4,3,3,9,9,9,9,9,9,9,9,9,9,9,11,11,2,2,12,16,16,12,9,9,9
10,4,3,12,12,3,3,4,3,3,9,9,9,9,9,9,9,9,9,9,3,11,2,2,2,12,16,12,9,9,9,9
4,3,12,12,12,3,4,4,3,9,9,9,9,9,9,9,9,9,9,3,3,3,3,2,3,12,16,12,9,9,9,9
3,3,12,12,3,4,4,3,9,9,9,9,9,9,9,9,9,9,9,3,3,3,8,3,12,16,12,12,9,9,9,9
4,3,12,3,4,4,3,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3,3,12,16,12,9,9,9,9,9
11,4,3,4,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,4,3,12,16,16,9,9,9,9,9,9
11,4,4,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,12,16,9,9,9,9,9,9,9
4,11,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,16,16,9,9,9,9,9,9,9
4,11,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,16,12,9,9,9,9,9,9,9
3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,9,9,9,9,9,9,9,9
