9,9,9,4,3,3,4,12,12,4,3,9,9,3,3,3,11,11,3,3,3,3,3,2,21,3,3,3,3,3,3,3
4,9,9,9,12,12,3,3,12,12,3,3,9,9,4,4,3,3,12,12,3,3,3,2,21,3,3,3,3,3,3,3
11,4,9,9,9,10,12,3,3,12,4,3,3,9,9,13,4,3,3,12,12,3,3,2,7,3,3,3,6,3,3,3
4,11,4,9,9,9,10,12,3,12,11,3,12,9,9,9,13,4,3,3,3,10,10,2,21,3,3,3,3,3,3,3
12,12,11,4,9,9,10,12,4,3,11,4,3,12,9,9,13,4,3,3,10,10,3,2,21,3,3,3,3,3,3,3
4,12,12,11,9,9,9,10,12,3,4,11,3,3,9,9,9,13,4,3,3,3,10,12,17,18,18,18,8,18,18,18
11,4,1,4,4,9,9,10,12,4,3,11,3,12,9,9,9,13,4,3,3,10,10,12,12,3,2,2,2,2,2,3
4,11,4,1,1,9,9,9,10,12,3,3,12,9,9,9,9,9,13,4,10,10,12,12,11,3,2,2,2,2,2,3
4,12,12,4,1,4,9,9,10,12,3,12,9,9,9,9,9,9,13,10,10,12,12,11,3,3,14,3,3,3,14,3
3,4,12,12,4,1,9,9,9,1,11,4,12,9,9,9,9,9,9,13,12,12,11,3,3,12,3,12,12,3,3,3
3,3,4,4,11,4,9,9,9,1,11,3,3,4,9,9,9,9,9,9,13,12,12,11,3,3,3,3,12,12,3,10
11,3,3,4,4,11,9,9,9,1,1,3,12,3,3,9,9,9,9,9,13,13,12,12,11,3,3,3,3,3,10,10
3,11,3,3,4,9,9,9,9,1,3,11,3,12,4,3,9,9,9,9,9,13,12,12,12,11,3,3,3,10,10,3
12,12,11,3,3,9,9,9,10,12,4,11,12,4,3,12,9,9,9,9,9,13,13,12,12,11,3,3,3,10,3,3
3,12,12,11,3,9,9,9,10,12,3,3,12,3,3,9,9,9,9,9,9,9,13,12,3,3,12,11,3,3,3,12
4,3,3,3,9,9,9,10,12,1,11,4,3,3,9,9,9,9,9,9,9,9,9,12,3,3,3,11,11,3,3,3
11,4,3,9,9,9,9,10,12,1,11,11,3,12,9,9,9,9,9,9,9,9,9,9,3,3,5,3,11,12,4,10
4,11,4,9,9,9,12,12,1,1,12,11,4,3,12,9,9,9,9,9,9,9,9,9,9,3,3,3,3,4,10,12
3,4,9,9,9,3,4,3,12,1,3,12,12,3,4,4,9,9,9,9,9,9,9,9,9,9,3,3,4,10,12,4
