3,4,10,9,9,9,9,9,9,12,4,4,4,12,4,3,3,3,12,9,12,12,12,3,21,3,3,3,3,3,3,3
3,3,4,4,9,9,9,9,12,10,10,4,12,13,12,3,3,3,3,9,3,14,2,2,21,3,3,3,3,3,3,3
1,4,4,4,9,9,9,4,10,10,4,12,13,12,3,3,10,3,3,9,3,3,2,2,21,3,3,3,3,3,3,3
1,12,12,9,9,9,4,4,4,4,4,12,13,12,3,10,3,3,3,9,3,3,2,2,7,3,3,3,6,3,3,3
1,12,13,9,9,9,9,12,4,4,12,13,12,10,10,3,3,12,12,9,3,3,2,2,21,3,3,3,3,3,3,3
1,4,12,13,13,9,9,9,11,4,4,12,10,3,3,12,12,11,9,9,3,14,2,2,21,3,3,3,3,3,3,3
1,10,4,12,13,13,9,9,11,11,4,4,3,3,12,11,11,9,9,13,10,3,12,3,21,3,3,3,3,3,3,3
4,1,10,4,12,13,13,9,9,11,11,11,11,11,11,9,9,9,13,12,3,12,11,4,17,18,18,18,8,18,18,18
12,4,3,3,12,13,13,9,9,9,11,11,11,9,9,9,13,13,12,3,12,11,11,11,4,4,2,2,2,2,2,3
12,4,3,3,4,12,13,13,9,9,9,9,9,9,13,13,12,12,3,12,12,11,11,11,11,11,4,3,3,3,3,10
4,1,11,3,4,12,13,13,13,9,9,9,9,13,12,12,10,10,12,13,13,11,12,4,3,3,12,12,3,3,3,10
3,1,11,11,3,4,12,13,13,9,9,9,12,12,11,10,4,10,3,12,13,13,12,3,3,3,3,4,12,12,3,3
3,1,1,11,3,4,12,13,13,9,9,12,12,11,11,4,12,4,10,3,12,13,13,12,3,3,3,3,4,4,4,4
3,1,1,1,4,12,13,13,9,9,12,12,4,11,4,12,4,4,10,3,12,12,13,13,10,4,3,4,4,11,11,4
3,12,1,1,3,12,13,13,9,12,4,4,10,4,12,13,12,4,4,10,3,12,12,13,10,10,4,4,11,11,4,4
3,12,12,3,3,12,13,9,9,12,4,11,4,12,13,13,13,12,4,10,4,3,12,13,11,11,10,10,4,4,4,4
3,3,12,3,12,13,9,9,12,4,11,11,4,12,13,13,13,12,3,4,10,3,4,11,11,10,10,4,3,4,10,9
10,3,3,3,12,9,9,12,4,4,11,4,12,13,13,13,12,3,5,3,10,3,11,11,10,4,4,3,3,4,9,9
3,10,3,3,3,9,4,4,4,10,4,12,13,13,13,12,3,3,3,10,4,3,4,4,3,3,3,3,3,4,9,10
