3,3,3,3,3,3,3,21,2,2,14,3,3,12,12,12,12,12,12,12,12,12,12,12,12,9,4,4,4,3,10,10
3,3,3,3,3,3,3,21,2,2,2,2,3,3,3,12,12,12,3,3,3,3,3,3,3,9,3,4,11,4,3,12
3,3,3,6,3,3,3,7,2,2,2,3,11,3,3,3,12,3,3,12,12,3,3,3,10,9,12,4,11,11,4,3
3,3,3,3,3,3,3,21,2,2,2,2,11,11,3,3,3,3,12,13,13,12,3,10,10,9,12,3,4,11,11,4
3,3,3,3,3,3,3,21,2,2,14,3,12,11,11,3,3,3,12,13,13,12,3,10,10,9,13,12,3,4,11,4
18,18,18,8,18,18,18,17,12,4,3,3,12,12,11,3,3,12,13,13,13,12,3,3,10,9,9,13,12,3,4,4
3,3,3,3,3,3,3,12,11,11,4,3,3,12,3,3,12,13,13,13,12,3,3,3,3,13,9,9,13,12,3,12
3,3,3,3,3,3,3,11,11,4,4,4,4,3,3,3,12,9,9,9,9,3,3,5,3,3,13,9,13,12,3,12
3,3,3,3,3,3,3,4,4,4,4,13,13,4,3,9,9,9,3,3,9,9,3,3,3,3,13,9,13,12,4,3
3,3,3,3,4,4,4,4,13,13,13,9,9,9,9,9,3,3,3,3,3,9,9,13,13,13,9,9,13,12,3,4
4,4,4,4,13,13,13,13,9,9,9,9,3,3,3,3,3,12,12,12,12,12,9,9,9,9,9,13,13,12,3,12
4,13,13,13,9,9,9,9,9,3,3,3,3,12,12,12,12,13,13,13,13,13,13,13,9,9,9,9,13,12,4,12
13,9,9,9,9,3,3,3,3,3,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,9,9,9,12,3,4
9,9,4,4,4,3,3,12,12,12,13,13,13,13,13,13,12,12,12,12,12,12,13,13,13,13,13,13,9,9,9,9
12,4,4,3,3,3,12,13,13,13,13,13,12,12,12,12,3,3,4,4,1,1,12,12,12,13,13,13,13,12,3,3
10,4,3,3,3,3,12,13,13,13,12,12,3,3,4,4,3,4,10,10,4,4,1,1,1,12,12,12,12,4,4,4
10,10,4,3,3,3,3,12,12,12,3,3,3,4,10,10,4,3,4,4,10,10,1,1,1,1,1,4,4,10,10,4
10,10,10,4,3,3,3,3,3,3,4,4,4,10,10,4,3,4,4,3,4,1,1,10,1,1,4,10,10,4,4,12
10,10,10,10,4,3,12,12,3,4,10,10,4,4,4,3,4,10,10,4,3,4,10,1,4,10,10,4,4,3,12,3
