3,3,3,3,3,3,3,21,3,12,12,12,12,3,9,3,12,12,10,10,10,10,10,10,10,12,12,12,12,12,4,3
3,3,3,3,3,3,3,21,2,2,12,12,3,3,9,3,3,12,12,10,10,10,10,10,12,3,4,12,3,4,11,3
3,3,3,3,3,3,3,21,2,2,3,3,3,3,9,3,3,3,12,12,10,10,10,12,3,4,12,13,12,3,11,4
3,3,3,6,3,3,3,7,2,2,3,3,3,3,9,12,3,3,3,3,12,10,12,3,4,12,13,10,12,3,4,11
3,3,3,3,3,3,3,21,2,2,3,11,3,3,9,13,12,3,12,3,3,12,12,12,12,13,10,10,12,4,3,11
3,3,3,3,3,3,3,21,2,2,11,11,3,12,9,13,12,12,13,12,12,13,13,13,13,10,10,10,10,12,1,1
3,3,3,3,3,3,3,21,3,3,11,3,3,12,9,13,13,12,12,13,13,12,4,4,12,4,4,12,4,4,1,12
18,18,18,8,18,18,18,17,12,3,3,3,12,12,9,13,13,13,12,12,12,4,4,12,4,4,12,4,4,1,1,12
4,2,2,2,2,2,4,12,12,12,3,3,3,12,9,13,13,13,13,13,12,12,9,9,9,9,9,9,9,9,9,9
11,4,3,3,3,3,3,4,12,12,12,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
11,11,4,3,3,3,3,4,12,12,12,12,9,9,9,9,9,9,9,9,9,9,9,9,13,13,13,13,13,12,3,12
4,11,11,4,3,3,3,4,12,12,12,9,9,9,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,1,1,1
4,11,4,3,3,3,4,12,12,12,9,9,9,13,13,13,13,13,13,13,13,13,12,12,12,12,4,1,1,12,12,12
11,4,3,3,3,4,12,12,12,9,9,9,13,13,13,13,13,12,12,12,12,12,3,4,3,3,12,12,12,1,1,3
9,9,9,9,9,9,9,9,9,9,9,13,13,13,13,12,12,3,4,11,4,3,3,12,12,12,1,1,1,11,11,11
9,9,9,9,9,9,9,9,9,9,13,13,13,13,12,4,3,4,11,3,12,12,12,3,3,3,11,11,11,3,3,3
4,3,3,12,13,13,13,13,13,13,13,13,12,12,3,3,4,12,12,12,3,3,3,11,11,11,3,3,3,12,12,12
12,3,3,3,12,12,12,12,12,12,12,12,3,4,12,12,12,4,3,3,11,11,11,3,3,4,12,12,12,3,3,3
4,12,3,3,3,3,3,3,3,3,3,3,11,11,4,3,3,11,11,11,3,3,4,12,12,12,4,3,3,4,12,12
